CHR_UID,CHR_NAME,CAS,FRACTION,DU,WBODY,WGROUP,ECOLI_SINGLE,SC_WQC,TEMP_WQC,LT,GT,HD_METAL,TOXIC,TURBAP,DWS,IRR,LW,WH,ACUTE,CHRONIC,HH,PERSISTENT,UNITS,ATTAINS CAUSE_GROUP_NAME,ATTAINS CAUSE_ID,ADB_CAUSE_NO,Comments (SCB)
4577,Guthion,86-50-0,,HQColdWAL,,,,,,,,N,Y,N,,,,,,0.01,,,ug/l,PESTICIDES,,,"Modified record by removing ""Y"" from persistent column. "
4577,Guthion,86-50-0,,MCWAL,,,,,,,,N,Y,N,,,,,,0.01,,,ug/l,PESTICIDES,,,"Modified record by removing ""Y"" from persistent column. "
4577,Guthion,86-50-0,,MWWAL,,,,,,,,N,Y,N,,,,,,0.01,,,ug/l,PESTICIDES,,,"Modified record by removing ""Y"" from persistent column. "
4577,Guthion,86-50-0,,WWAL,,,,,,,,N,Y,N,,,,,,0.01,,,ug/l,PESTICIDES,,,"Modified record by removing ""Y"" from persistent column. "
1245,Malathion,121-75-5,,ColdWAL,,,,,,,,N,Y,N,,,,,,0.1,,,ug/l,PESTICIDES,,,"Removed ""Y"" from persistent column as this was not included in the most recent WQC table. NOTE: According to the note from EPA, this criteria is not effective for CWA purposed pending ESA consultation. "
1245,Malathion,121-75-5,,CoolWAL,,,,,,,,N,Y,N,,,,,,0.1,,,ug/l,PESTICIDES,,,"Removed ""Y"" from persistent column as this was not included in the most recent WQC table. NOTE: According to the note from EPA, this criteria is not effective for CWA purposed pending ESA consultation. "
1245,Malathion,121-75-5,,HQColdWAL,,,,,,,,N,Y,N,,,,,,0.1,,,ug/l,PESTICIDES,,,"Removed ""Y"" from persistent column as this was not included in the most recent WQC table. NOTE: According to the note from EPA, this criteria is not effective for CWA purposed pending ESA consultation. "
1245,Malathion,121-75-5,,MCWAL,,,,,,,,N,Y,N,,,,,,0.1,,,ug/l,PESTICIDES,,,"Removed ""Y"" from persistent column as this was not included in the most recent WQC table. NOTE: According to the note from EPA, this criteria is not effective for CWA purposed pending ESA consultation. "
1245,Malathion,121-75-5,,MWWAL,,,,,,,,N,Y,N,,,,,,0.1,,,ug/l,PESTICIDES,,,"Removed ""Y"" from persistent column as this was not included in the most recent WQC table. NOTE: According to the note from EPA, this criteria is not effective for CWA purposed pending ESA consultation. "
1245,Malathion,121-75-5,,WWAL,,,,,,,,N,Y,N,,,,,,0.1,,,ug/l,PESTICIDES,,,"Removed ""Y"" from persistent column as this was not included in the most recent WQC table. NOTE: According to the note from EPA, this criteria is not effective for CWA purposed pending ESA consultation. "
1280,Methoxychlor,72-43-5,,ColdWAL,,,,,,,,N,Y,N,,,,,,0.03,0.02,,ug/l,PESTICIDES,,,"Removed ""Y"" from persistent column to reflect criterion in the most recent WQC table. "
1280,Methoxychlor,72-43-5,,CoolWAL,,,,,,,,N,Y,N,,,,,,0.03,0.02,,ug/l,PESTICIDES,,,"Removed ""Y"" from persistent column to reflect criterion in the most recent WQC table. "
1280,Methoxychlor,72-43-5,,HQColdWAL,,,,,,,,N,Y,N,,,,,,0.03,0.02,,ug/l,PESTICIDES,,,"Removed ""Y"" from persistent column to reflect criterion in the most recent WQC table. "
1280,Methoxychlor,72-43-5,,MCWAL,,,,,,,,N,Y,N,,,,,,0.03,0.02,,ug/l,PESTICIDES,,,"Removed ""Y"" from persistent column to reflect criterion in the most recent WQC table. "
1280,Methoxychlor,72-43-5,,MWWAL,,,,,,,,N,Y,N,,,,,,0.03,0.02,,ug/l,PESTICIDES,,,"Removed ""Y"" from persistent column to reflect criterion in the most recent WQC table. "
1280,Methoxychlor,72-43-5,,WWAL,,,,,,,,N,Y,N,,,,,,0.03,0.02,,ug/l,PESTICIDES,,,"Removed ""Y"" from persistent column to reflect criterion in the most recent WQC table. "
1349,Mirex,2385-85-5,,ColdWAL,,,,,,,,N,Y,N,,,,,,0.001,,,ug/l,PESTICIDES,,,"Removed ""Y"" from persistent column to reflect criterion in the most recent WQC table. "
1349,Mirex,2385-85-5,,CoolWAL,,,,,,,,N,Y,N,,,,,,0.001,,,ug/l,PESTICIDES,,,"Removed ""Y"" from persistent column to reflect criterion in the most recent WQC table. "
1349,Mirex,2385-85-5,,HQColdWAL,,,,,,,,N,Y,N,,,,,,0.001,,,ug/l,PESTICIDES,,,"Removed ""Y"" from persistent column to reflect criterion in the most recent WQC table. "
1349,Mirex,2385-85-5,,MCWAL,,,,,,,,N,Y,N,,,,,,0.001,,,ug/l,PESTICIDES,,,"Removed ""Y"" from persistent column to reflect criterion in the most recent WQC table. "
1349,Mirex,2385-85-5,,MWWAL,,,,,,,,N,Y,N,,,,,,0.001,,,ug/l,PESTICIDES,,,"Removed ""Y"" from persistent column to reflect criterion in the most recent WQC table. "
1349,Mirex,2385-85-5,,WWAL,,,,,,,,N,Y,N,,,,,,0.001,,,ug/l,PESTICIDES,,,"Removed ""Y"" from persistent column to reflect criterion in the most recent WQC table. "
1428,N-Nitrosodi-n-butylamine,924-16-3,,ColdWAL,,,,,,,,N,Y,N,,,,,,,2.2,,ug/l,TOXIC ORGANICS,,,
1428,N-Nitrosodi-n-butylamine,924-16-3,,CoolWAL,,,,,,,,N,Y,N,,,,,,,2.2,,ug/l,TOXIC ORGANICS,,,
1428,N-Nitrosodi-n-butylamine,924-16-3,,HQColdWAL,,,,,,,,N,Y,N,,,,,,,2.2,,ug/l,TOXIC ORGANICS,,,
1428,N-Nitrosodi-n-butylamine,924-16-3,,MCWAL,,,,,,,,N,Y,N,,,,,,,2.2,,ug/l,TOXIC ORGANICS,,,
1428,N-Nitrosodi-n-butylamine,924-16-3,,MWWAL,,,,,,,,N,Y,N,,,,,,,2.2,,ug/l,TOXIC ORGANICS,,,
1428,N-Nitrosodi-n-butylamine,924-16-3,,WWAL,,,,,,,,N,Y,N,,,,,,,2.2,,ug/l,TOXIC ORGANICS,,,
1426,N-Nitrosodiethylamine,55-18-5,,ColdWAL,,,,,,,,N,Y,N,,,,,,,12.4,,ug/l,TOXIC ORGANICS,,,
1426,N-Nitrosodiethylamine,55-18-5,,CoolWAL,,,,,,,,N,Y,N,,,,,,,12.4,,ug/l,TOXIC ORGANICS,,,
1426,N-Nitrosodiethylamine,55-18-5,,HQColdWAL,,,,,,,,N,Y,N,,,,,,,12.4,,ug/l,TOXIC ORGANICS,,,
1426,N-Nitrosodiethylamine,55-18-5,,MCWAL,,,,,,,,N,Y,N,,,,,,,12.4,,ug/l,TOXIC ORGANICS,,,
1426,N-Nitrosodiethylamine,55-18-5,,MWWAL,,,,,,,,N,Y,N,,,,,,,12.4,,ug/l,TOXIC ORGANICS,,,
1426,N-Nitrosodiethylamine,55-18-5,,WWAL,,,,,,,,N,Y,N,,,,,,,12.4,,ug/l,TOXIC ORGANICS,,,
1437,N-Nitrosopyrrolidine,930-55-2,,ColdWAL,,,,,,,,N,Y,N,,,,,,,340,,ug/l,TOXIC ORGANICS,,,
1437,N-Nitrosopyrrolidine,930-55-2,,CoolWAL,,,,,,,,N,Y,N,,,,,,,340,,ug/l,TOXIC ORGANICS,,,
1437,N-Nitrosopyrrolidine,930-55-2,,HQColdWAL,,,,,,,,N,Y,N,,,,,,,340,,ug/l,TOXIC ORGANICS,,,
1437,N-Nitrosopyrrolidine,930-55-2,,MCWAL,,,,,,,,N,Y,N,,,,,,,340,,ug/l,TOXIC ORGANICS,,,
1437,N-Nitrosopyrrolidine,930-55-2,,MWWAL,,,,,,,,N,Y,N,,,,,,,340,,ug/l,TOXIC ORGANICS,,,
1437,N-Nitrosopyrrolidine,930-55-2,,WWAL,,,,,,,,N,Y,N,,,,,,,340,,ug/l,TOXIC ORGANICS,,,
1525,Parathion,56-38-2,,ColdWAL,,,,,,,,N,Y,N,,,,,0.065,0.013,,,ug/l,TOXIC ORGANICS,,,
1525,Parathion,56-38-2,,CoolWAL,,,,,,,,N,Y,N,,,,,0.065,0.013,,,ug/l,TOXIC ORGANICS,,,
1525,Parathion,56-38-2,,HQColdWAL,,,,,,,,N,Y,N,,,,,0.065,0.013,,,ug/l,TOXIC ORGANICS,,,
1525,Parathion,56-38-2,,LAL,,,,,,,,N,Y,N,,,,,0.065,,,,ug/l,TOXIC ORGANICS,,,Added LAL subcategory with acute aquaticl ife criterion
1525,Parathion,56-38-2,,MCWAL,,,,,,,,N,Y,N,,,,,0.065,0.013,,,ug/l,TOXIC ORGANICS,,,
1525,Parathion,56-38-2,,MWWAL,,,,,,,,N,Y,N,,,,,0.065,0.013,,,ug/l,TOXIC ORGANICS,,,
1525,Parathion,56-38-2,,WWAL,,,,,,,,N,Y,N,,,,,0.065,0.013,,,ug/l,TOXIC ORGANICS,,,
1627,Pentachlorobenzene,608-93-5,,ColdWAL,,,,,,,,N,Y,N,,,,,,,0.1,,ug/l,TOXIC ORGANICS,,,Added HH to correspond with WQS table 
1627,Pentachlorobenzene,608-93-5,,CoolWAL,,,,,,,,N,Y,N,,,,,,,0.1,,ug/l,TOXIC ORGANICS,,,Added HH to correspond with WQS table 
1627,Pentachlorobenzene,608-93-5,,HQColdWAL,,,,,,,,N,Y,N,,,,,,,0.1,,ug/l,TOXIC ORGANICS,,,Added HH to correspond with WQS table 
1627,Pentachlorobenzene,608-93-5,,MCWAL,,,,,,,,N,Y,N,,,,,,,0.1,,ug/l,TOXIC ORGANICS,,,Added HH to correspond with WQS table 
1627,Pentachlorobenzene,608-93-5,,MWWAL,,,,,,,,N,Y,N,,,,,,,0.1,,ug/l,TOXIC ORGANICS,,,Added HH to correspond with WQS table 
1627,Pentachlorobenzene,608-93-5,,WWAL,,,,,,,,N,Y,N,,,,,,,0.1,,ug/l,TOXIC ORGANICS,,,Added HH to correspond with WQS table 
56,"1,2,4,5-Tetrachlorobenzene",95-94-3,,ColdWAL,,,,,,,,N,Y,N,,,,,,,0.03,,ug/l,TOXIC ORGANICS,,,
56,"1,2,4,5-Tetrachlorobenzene",95-94-3,,CoolWAL,,,,,,,,N,Y,N,,,,,,,0.03,,ug/l,TOXIC ORGANICS,,,
56,"1,2,4,5-Tetrachlorobenzene",95-94-3,,HQColdWAL,,,,,,,,N,Y,N,,,,,,,0.03,,ug/l,TOXIC ORGANICS,,,
56,"1,2,4,5-Tetrachlorobenzene",95-94-3,,MCWAL,,,,,,,,N,Y,N,,,,,,,0.03,,ug/l,TOXIC ORGANICS,,,
56,"1,2,4,5-Tetrachlorobenzene",95-94-3,,MWWAL,,,,,,,,N,Y,N,,,,,,,0.03,,ug/l,TOXIC ORGANICS,,,
56,"1,2,4,5-Tetrachlorobenzene",95-94-3,,WWAL,,,,,,,,N,Y,N,,,,,,,0.03,,ug/l,TOXIC ORGANICS,,,
7506,Tributyltin,Various,,ColdWAL,,,,,,,,N,Y,N,,,,,0.46,0.072,,,ug/l,TOXIC ORGANICS,,,
7506,Tributyltin,Various,,CoolWAL,,,,,,,,N,Y,N,,,,,0.46,0.072,,,ug/l,TOXIC ORGANICS,,,
7506,Tributyltin,Various,,HQColdWAL,,,,,,,,N,Y,N,,,,,0.46,0.072,,,ug/l,TOXIC ORGANICS,,,
7506,Tributyltin,Various,,LAL,,,,,,,,N,Y,N,,,,,0.46,,,,ug/l,TOXIC ORGANICS,,,
7506,Tributyltin,Various,,MCWAL,,,,,,,,N,Y,N,,,,,0.46,0.072,,,ug/l,TOXIC ORGANICS,,,
7506,Tributyltin,Various,,MWWAL,,,,,,,,N,Y,N,,,,,0.46,0.072,,,ug/l,TOXIC ORGANICS,,,
7506,Tributyltin,Various,,WWAL,,,,,,,,N,Y,N,,,,,0.46,0.072,,,ug/l,TOXIC ORGANICS,,,
21,"1,1,1-Trichloroethane",71-55-6,,ColdWAL,,,,,,,,N,Y,N,200,,,,,,200000,,ug/l,TOXIC ORGANICS,,,
21,"1,1,1-Trichloroethane",71-55-6,,CoolWAL,,,,,,,,N,Y,N,200,,,,,,200000,,ug/l,TOXIC ORGANICS,,,
21,"1,1,1-Trichloroethane",71-55-6,,HQColdWAL,,,,,,,,N,Y,N,200,,,,,,200000,,ug/l,TOXIC ORGANICS,,,
21,"1,1,1-Trichloroethane",71-55-6,,MCWAL,,,,,,,,N,Y,N,200,,,,,,200000,,ug/l,TOXIC ORGANICS,,,
21,"1,1,1-Trichloroethane",71-55-6,,MWWAL,,,,,,,,N,Y,N,200,,,,,,200000,,ug/l,TOXIC ORGANICS,,,
21,"1,1,1-Trichloroethane",71-55-6,,WWAL,,,,,,,,N,Y,N,200,,,,,,200000,,ug/l,TOXIC ORGANICS,,,
312,"2,4,5-Trichlorophenol",95-95-4,,ColdWAL,,,,,,,,N,Y,N,,,,,,,600,,ug/l,TOXIC ORGANICS,,,
312,"2,4,5-Trichlorophenol",95-95-4,,CoolWAL,,,,,,,,N,Y,N,,,,,,,600,,ug/l,TOXIC ORGANICS,,,
312,"2,4,5-Trichlorophenol",95-95-4,,HQColdWAL,,,,,,,,N,Y,N,,,,,,,600,,ug/l,TOXIC ORGANICS,,,
312,"2,4,5-Trichlorophenol",95-95-4,,MCWAL,,,,,,,,N,Y,N,,,,,,,600,,ug/l,TOXIC ORGANICS,,,
312,"2,4,5-Trichlorophenol",95-95-4,,MWWAL,,,,,,,,N,Y,N,,,,,,,600,,ug/l,TOXIC ORGANICS,,,
312,"2,4,5-Trichlorophenol",95-95-4,,WWAL,,,,,,,,N,Y,N,,,,,,,600,,ug/l,TOXIC ORGANICS,,,
1795,Silvex,93-72-1,,ColdWAL,,,,,,,,N,Y,N,,,,,,,400,Y,ug/l,PESTICIDES,,,
1795,Silvex,93-72-1,,CoolWAL,,,,,,,,N,Y,N,,,,,,,400,Y,ug/l,PESTICIDES,,,
1795,Silvex,93-72-1,,HQColdWAL,,,,,,,,N,Y,N,,,,,,,400,Y,ug/l,PESTICIDES,,,
1795,Silvex,93-72-1,,MCWAL,,,,,,,,N,Y,N,,,,,,,400,Y,ug/l,PESTICIDES,,,
1795,Silvex,93-72-1,,MWWAL,,,,,,,,N,Y,N,,,,,,,400,Y,ug/l,PESTICIDES,,,
1795,Silvex,93-72-1,,WWAL,,,,,,,,N,Y,N,,,,,,,400,Y,ug/l,PESTICIDES,,,
